[ 2017-04-26T09:11:03+08:00 ] 127.0.0.1 /member/funds
[ 2017-04-26T09:11:03+08:00 ] /member/funds | INFO: Tag[ route_check ] --START--
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8] Undefined variable: pageseo 437a381df164cbe999865ba9a4574874.php 第 8 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8] Undefined variable: pageseo 437a381df164cbe999865ba9a4574874.php 第 9 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | NOTIC: [8] Undefined variable: pageseo 437a381df164cbe999865ba9a4574874.php 第 10 行.
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | INFO: Run ParseTemplate Behavior [ RunTime:0.068459s ]
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | INFO: Tag[ view_parse ] --END-- [ RunTime:0.068494s ]
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | INFO: Tag[ view_filter ] --START--
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | INFO: Run ContentReplace Behavior [ RunTime:0.000410s ]
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | INFO: Run TokenBuild Behavior [ RunTime:0.000266s ]
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000171s ]
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | INFO: Run ShowRuntime Behavior [ RunTime:0.000246s ]
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001161s ]
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | INFO: Tag[ view_end ] --START--
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | INFO: Run ShowPageTrace Behavior [ RunTime:0.001737s ]
[ 2017-04-26T10:10:27+08:00 ] /order/my_order_list | INFO: Tag[ view_end ] --END-- [ RunTime:0.001871s ]

[ 2017-04-26T10:10:32+08:00 ] 127.0.0.1 /order/my_order_list
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | INFO: Tag[ route_check ] --START--
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | INFO: Run CheckRoute Behavior [ RunTime:0.000727s ]
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | INFO: Tag[ route_check ] --END-- [ RunTime:0.000851s ]
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead common.php 第 66 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | INFO: Tag[ app_begin ] --START--
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000459s ]
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000501s ]
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8] Undefined index: p OrderAction.class.php 第 24 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8] Undefined index: common CommonAction.class.php 第 125 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | INFO: Tag[ view_template ] --START--
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | INFO: Run LocationTemplate Behavior [ RunTime:0.000951s ]
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | INFO: Tag[ view_template ] --END-- [ RunTime:0.001060s ]
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | INFO: Tag[ view_parse ] --START--
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-04-26T10:10:32+08:00 ] /order/my_order_list | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
